Office ID,Name of Unit (HO/Division),Region,HOA,Description,APT Alloted,APT Consumed,e-lekha Consumed,Diff. (APT - e-Lekha),APT Consumed %,e-Lekha Consumed %
16360009,Amreli HO,SKR,320107107010004,Family Pension-Pensionary Charges,"4,46,78,441.00","56,87,181.00",-,"56,87,181.00",12.73%,0.00%
16360009,Amreli HO,SKR,320102103060106,Other Conveyance of Mails-Medical Treatment,"24,664.00",-,-,-,0.00%,0.00%
16360009,Amreli HO,SKR,320101101020226,Marketing function of DoP (Scheme)-Advertising and Publicity,"25,000.00",-,-,-,0.00%,0.00%
16360009,Amreli HO,SKR,520100104080071,Computerisation & Modernisation Of Post Office-ICT,"3,69,997.00",-,-,-,0.00%,0.00%
16360009,Amreli HO,SKR,320107104010304,Gratuities to Extra Departmental Agents-Pensionary Charges,"46,91,097.00","4,50,000.00",-,"4,50,000.00",9.59%,0.00%
16360009,Amreli HO,SKR,320102103060105,Other Conveyance of Mails-Rewards,"81,775.00",-,-,-,0.00%,0.00%
16360009,Amreli HO,SKR,520100104070071,Computerisation/Modernisation of Savings Bank-ICT,"11,108.00",-,-,-,0.00%,0.00%
16360009,Amreli HO,SKR,320102103060107,Other Conveyance of Mails-Allowances,"16,22,997.00","5,13,318.00",-,"5,13,318.00",31.63%,0.00%
16360009,Amreli HO,SKR,320103101080111,PLI Branch Circle office-Domestic Travel Expenses,"18,000.00","17,947.00",-,"17,947.00",99.71%,0.00%
16530017,Anand Dn.,SGR,320101101020226,Marketing function of DoP (Scheme)-Advertising and Publicity,"99,900.00",-,-,-,0.00%,0.00%
16530017,Anand Dn.,SGR,320102101010126,Existing Post Offices-Advertising and Publicity,"50,000.00",-,-,-,0.00%,0.00%
16530017,Anand Dn.,SGR,320102101010127,Existing Post Offices-Minor Civil and Electrical Works,"49,900.00",-,-,-,0.00%,0.00%
16530017,Anand Dn.,SGR,320103101080101,PLI Branch Circle office-Salaries,"2,99,200.00",-,-,-,0.00%,0.00%
16530017,Anand Dn.,SGR,320103101080102,PLI Branch Circle office-Wages,"3,200.00",-,-,-,0.00%,0.00%
16530017,Anand Dn.,SGR,320103101080105,PLI Branch Circle office-Rewards,"10,100.00",-,-,-,0.00%,0.00%
16530017,Anand Dn.,SGR,320103101080106,PLI Branch Circle office-Medical Treatment,"16,300.00",-,-,-,0.00%,0.00%
16530017,Anand Dn.,SGR,320103101080107,PLI Branch Circle office-Allowances,"2,66,800.00",-,-,-,0.00%,0.00%
16530017,Anand Dn.,SGR,320103101080108,PLI Branch Circle office-LTC,"6,400.00",-,-,-,0.00%,0.00%
16530017,Anand Dn.,SGR,320103101080111,PLI Branch Circle office-Domestic Travel Expenses,"16,300.00",-,-,-,0.00%,0.00%
16530017,Anand Dn.,SGR,320103101080113,PLI Branch Circle office-Office Expenses,"7,000.00",-,-,-,0.00%,0.00%
16530017,Anand Dn.,SGR,320103101080128,PLI Branch Circle office-Professional Services,"1,800.00",-,-,-,0.00%,0.00%
16530017,Anand Dn.,SGR,320103101090113,Rural PLI-Office Expenses,"3,800.00",-,-,-,0.00%,0.00%
16530017,Anand Dn.,SGR,320105053010127,Maintenance of Post Office Buildings-Minor Civil and Electrical Works,"99,900.00",-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320101101020226,Marketing function of DoP (Scheme)-Advertising and Publicity,100.00,-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320101101030101,Postal Division-Salaires,"55,00,000.00","23,26,220.00",-,"23,26,220.00",42.29%,0.00%
16360018,Anand HO,SGR,320101101030102,Postal Division-Wages,"1,25,000.00","30,228.00",-,"30,228.00",24.18%,0.00%
16360018,Anand HO,SGR,320101101030105,Postal Division-Rewards,"1,40,000.00",-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320101101030106,Postal Division-Medical Treatment,"10,000.00","3,686.00",-,"3,686.00",36.86%,0.00%
16360018,Anand HO,SGR,320101101030107,Postal Division-Allowances,"65,00,000.00","24,46,854.00",-,"24,46,854.00",37.64%,0.00%
16360018,Anand HO,SGR,320101101030108,Postal Division-LTC,"50,000.00",253.00,-,253.00,0.51%,0.00%
16360018,Anand HO,SGR,320101101030111,Postal Division-Domestic Travel Expenses,"8,00,000.00","3,46,539.00",-,"3,46,539.00",43.32%,0.00%
16360018,Anand HO,SGR,320101101030113,Postal Division-Office Expenses,"6,00,000.00","2,67,980.00",-,"2,67,980.00",44.66%,0.00%
16360018,Anand HO,SGR,320101101030119,Postal Division-Digital Equipment,"10,000.00",-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320101101030128,Postal Division-Professinal Services,"1,00,000.00","50,150.00",-,"50,150.00",50.15%,0.00%
16360018,Anand HO,SGR,320102003020213,In Service Training-Office Expenses,"6,000.00",-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320102101010101,Existing Post Offices-Salaries,"10,00,00,000.00","2,71,86,561.00",-,"2,71,86,561.00",27.19%,0.00%
16360018,Anand HO,SGR,320102101010102,Existing Post Offices-Wages,"12,70,000.00","4,10,605.00",-,"4,10,605.00",32.33%,0.00%
16360018,Anand HO,SGR,320102101010105,Existing Post Offices-Rewards,"30,00,000.00",-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320102101010106,Existing Post Offices-Medical Treatment,"1,50,000.00","6,400.00",-,"6,400.00",4.27%,0.00%
16360018,Anand HO,SGR,320102101010107,Existing Post Offices-Allowances,"10,00,00,000.00","2,65,70,600.00",-,"2,65,70,600.00",26.57%,0.00%
16360018,Anand HO,SGR,320102101010108,Existing Post Offices-LTC,"1,00,000.00","12,646.00",-,"12,646.00",12.65%,0.00%
16360018,Anand HO,SGR,320102101010111,Existing Post Offices-Domestic Travel Expenses,"15,00,000.00","3,20,029.00",-,"3,20,029.00",21.34%,0.00%
16360018,Anand HO,SGR,320102101010113,Existing Post Offices-Office Expenses,"25,00,000.00","11,25,395.00",-,"11,25,395.00",45.02%,0.00%
16360018,Anand HO,SGR,320102101010114,"Existing Post Offices-Rent,Rates & Taxes for Land and Buidlings","50,00,000.00","8,90,821.00",-,"8,90,821.00",17.82%,0.00%
16360018,Anand HO,SGR,320102101010119,Existing Post Offices-Digital Equipment,"50,000.00",-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320102101010126,Existing Post Offices-Advertising and Publicity,"10,000.00",-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320102101010127,Existing Post Offices-Minor Civil and Electrical Works,100.00,-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320102101010128,Existing Post Offices-Professional Services,"2,00,000.00","15,120.00",-,"15,120.00",7.56%,0.00%
16360018,Anand HO,SGR,320102101010129,Existing Post Offices-Repairs and Maintenance,"10,000.00","8,155.00",-,"8,155.00",81.55%,0.00%
16360018,Anand HO,SGR,320102101100105,Gramin Dak Sevaks-Rewards,"50,00,000.00",-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320102101100107,Gramin Dak Sevaks-Allowances,"8,20,00,000.00","2,27,41,570.00",-,"2,27,41,570.00",27.73%,0.00%
16360018,Anand HO,SGR,320102103060101,Other Conveyance of Mails-Salaries,"18,75,000.00","6,14,251.00",-,"6,14,251.00",32.76%,0.00%
16360018,Anand HO,SGR,320102103060105,Other Conveyance of Mails-Rewards,"1,11,000.00",-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320102103060107,Other Conveyance of Mails-Allowances,"19,98,000.00","5,80,003.00",-,"5,80,003.00",29.03%,0.00%
16360018,Anand HO,SGR,320102103060111,Other Conveyance of Mails-Domestic Travel Expenses,"6,78,000.00","2,14,636.00",-,"2,14,636.00",31.66%,0.00%
16360018,Anand HO,SGR,320102103060113,Other Conveyance of Mails-Office Expenses,"1,82,000.00","1,09,035.00",-,"1,09,035.00",59.91%,0.00%
16360018,Anand HO,SGR,320102103060128,Other Conveyance of Mails-Professional Services,"1,21,000.00",-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320103101010101,SBCO-Salaries,"69,000.00","1,86,600.00",-,"1,86,600.00",270.43%,0.00%
16360018,Anand HO,SGR,320103101010107,SBCO-Allowances,"7,46,000.00","1,41,820.00",-,"1,41,820.00",19.01%,0.00%
16360018,Anand HO,SGR,320103101010111,SBCO-Domestic Travel Expenses,"6,000.00",-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320103101030101,Small Savings Work-Salaries,"44,56,000.00","16,13,400.00",-,"16,13,400.00",36.21%,0.00%
16360018,Anand HO,SGR,320103101030107,Small Savings Work-Allowances,"51,09,000.00","16,15,082.00",-,"16,15,082.00",31.61%,0.00%
16360018,Anand HO,SGR,320103101030111,Small Savings Work-Domestic Travel Expenses,"1,34,000.00","38,780.00",-,"38,780.00",28.94%,0.00%
16360018,Anand HO,SGR,320103101080101,PLI Branch Circle office-Salaries,100.00,-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320103101080102,PLI Branch Circle office-Wages,100.00,-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320103101080105,PLI Branch Circle office-Rewards,100.00,-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320103101080106,PLI Branch Circle office-Medical Treatment,100.00,-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320103101080107,PLI Branch Circle office-Allowances,100.00,-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320103101080108,PLI Branch Circle office-LTC,100.00,-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320103101080111,PLI Branch Circle office-Domestic Travel Expenses,100.00,-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320103101080113,PLI Branch Circle office-Office Expenses,100.00,-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320103101080128,PLI Branch Circle office-Professional Services,100.00,-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320103101090113,Rural PLI-Office Expenses,100.00,-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320105053010127,Maintenance of Post Office Buildings-Minor Civil and Electrical Works,100.00,-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,320107101010004,Superannuation & Retirement Allowance-Pensionary Charges,"9,20,00,000.00","2,73,64,168.00",-,"2,73,64,168.00",29.74%,0.00%
16360018,Anand HO,SGR,320107102010004,Commuted Value of Pension-Pensionary Charges,"47,00,000.00","26,56,239.00",-,"26,56,239.00",56.52%,0.00%
16360018,Anand HO,SGR,320107104010104,Gratuities-Pensionary Charges,"97,00,000.00","28,10,636.00",-,"28,10,636.00",28.98%,0.00%
16360018,Anand HO,SGR,320107104010304,Gratuities to Extra Departmental Agents-Pensionary Charges,"15,00,000.00","6,00,000.00",-,"6,00,000.00",40.00%,0.00%
16360018,Anand HO,SGR,320107104010404,Payment of severance amount to GDS-Pensionary Charges,"6,00,000.00","2,98,500.00",-,"2,98,500.00",49.75%,0.00%
16360018,Anand HO,SGR,320107107010004,Family Pension-Pensionary Charges,"4,73,00,000.00","1,43,89,553.00",-,"1,43,89,553.00",30.42%,0.00%
16360018,Anand HO,SGR,320107108010004,Leave Encashment Benefits-Pensionary Charges,"67,00,000.00","15,53,238.00",-,"15,53,238.00",23.18%,0.00%
16360018,Anand HO,SGR,320107110010004,Govt. Contribution for defined contributory Pension Scheme-Pensionary Charges,"1,99,00,000.00","52,19,773.00",-,"52,19,773.00",26.23%,0.00%
16360018,Anand HO,SGR,320160102030149,Subscription towards SDBS-Other Revenue Expenditure,"4,00,000.00","2,37,600.00",-,"2,37,600.00",59.40%,0.00%
16360018,Anand HO,SGR,801606101010500,Advertisement and Publicity-PLI,"1,00,000.00",-,-,-,0.00%,0.00%
16360018,Anand HO,SGR,801606101020500,Advertisement and Publicity-RPLI,"50,000.00",-,-,-,0.00%,0.00%
16530003,Banaskantha Dn.,NGR,320101001030126,Philately Directorate-Advertising and Publicity,"15,000.00",-,-,-,0.00%,0.00%
16530003,Banaskantha Dn.,NGR,520100003020071,Buildings_ICT Equipment,"3,00,000.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320101101030101,Postal Division-Salaires,"6,44,000.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320101101030102,Postal Division-Wages,"6,875.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320101101030107,Postal Division-Allowances,"4,81,508.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320101101030111,Postal Division-Domestic Travel Expenses,"1,78,780.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320101101030113,Postal Division-Office Expenses,"12,330.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320101101030124,Postal Division-Fuels and Lubricants,"12,000.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320102003020213,In Service Training-Office Expenses,"5,000.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320102101010101,Existing Post Offices-Salaries,"58,25,855.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320102101010102,Existing Post Offices-Wages,"1,96,765.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320102101010107,Existing Post Offices-Allowances,"44,75,281.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320102101010108,Existing Post Offices-LTC,"6,549.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320102101010111,Existing Post Offices-Domestic Travel Expenses,"2,01,899.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320102101010113,Existing Post Offices-Office Expenses,"63,039.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320102101010114,"Existing Post Offices-Rent,Rates & Taxes for Land and Buidlings","1,21,051.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320102101010128,Existing Post Offices-Professional Services,"3,750.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320102101100107,Gramin Dak Sevaks-Allowances,"1,48,15,455.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320102103060101,Other Conveyance of Mails-Salaries,"3,21,540.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320102103060107,Other Conveyance of Mails-Allowances,"2,44,080.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320102103060111,Other Conveyance of Mails-Domestic Travel Expenses,"1,73,338.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320102103060113,Other Conveyance of Mails-Office Expenses,"53,568.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320103101030101,Small Savings Work-Salaries,"86,600.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320103101030107,Small Savings Work-Allowances,"64,576.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320107101010004,Superannuation & Retirement Allowance-Pensionary Charges,"83,39,347.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320107107010004,Family Pension-Pensionary Charges,"36,27,391.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320107108010004,Leave Encashment Benefits-Pensionary Charges,"1,93,513.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320107110010004,Govt. Contribution for defined contributory Pension Scheme-Pensionary Charges,"10,90,161.00",-,-,-,0.00%,0.00%
16530018,Bardoli Dn.,SGR,320160102030149,Subscription towards SDBS-Other Revenue Expenditure,"1,25,700.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320101101020226,Marketing function of DoP (Scheme)-Advertising and Publicity,"1,00,000.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320101101030101,Postal Division-Salaires,"23,56,000.00","18,91,770.00",-,"18,91,770.00",80.30%,0.00%
16360019,Bardoli HO,SGR,320101101030102,Postal Division-Wages,"1,18,125.00","20,625.00",-,"20,625.00",17.46%,0.00%
16360019,Bardoli HO,SGR,320101101030105,Postal Division-Rewards,"1,40,000.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320101101030106,Postal Division-Medical Treatment,"10,000.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320101101030107,Postal Division-Allowances,"35,18,492.00","19,04,578.00",-,"19,04,578.00",54.13%,0.00%
16360019,Bardoli HO,SGR,320101101030108,Postal Division-LTC,"50,000.00","28,333.00",-,"28,333.00",56.67%,0.00%
16360019,Bardoli HO,SGR,320101101030111,Postal Division-Domestic Travel Expenses,"6,21,220.00","4,34,662.00",-,"4,34,662.00",69.97%,0.00%
16360019,Bardoli HO,SGR,320101101030113,Postal Division-Office Expenses,"4,87,670.00","63,322.00",-,"63,322.00",12.98%,0.00%
16360019,Bardoli HO,SGR,320101101030119,Postal Division-Digital Equipment,"10,000.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320101101030124,Postal Division-Fuels and Lubricants,"48,000.00","36,000.00",-,"36,000.00",75.00%,0.00%
16360019,Bardoli HO,SGR,320101101030129,Postal Division-Repair and Maintenance,"36,000.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320102101010101,Existing Post Offices-Salaries,"6,41,74,145.00","1,74,27,082.00",-,"1,74,27,082.00",27.16%,0.00%
16360019,Bardoli HO,SGR,320102101010102,Existing Post Offices-Wages,"10,73,235.00","4,93,665.00",-,"4,93,665.00",46.00%,0.00%
16360019,Bardoli HO,SGR,320102101010105,Existing Post Offices-Rewards,"25,00,000.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320102101010106,Existing Post Offices-Medical Treatment,"1,50,000.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320102101010107,Existing Post Offices-Allowances,"7,55,24,719.00","1,58,97,170.00",-,"1,58,97,170.00",21.05%,0.00%
16360019,Bardoli HO,SGR,320102101010108,Existing Post Offices-LTC,"93,451.00","11,676.00",-,"11,676.00",12.49%,0.00%
16360019,Bardoli HO,SGR,320102101010111,Existing Post Offices-Domestic Travel Expenses,"17,98,101.00","5,76,276.00",-,"5,76,276.00",32.05%,0.00%
16360019,Bardoli HO,SGR,320102101010113,Existing Post Offices-Office Expenses,"24,36,961.00","5,30,807.00",-,"5,30,807.00",21.78%,0.00%
16360019,Bardoli HO,SGR,320102101010114,"Existing Post Offices-Rent,Rates & Taxes for Land and Buidlings","13,78,949.00","3,89,090.00",-,"3,89,090.00",28.22%,0.00%
16360019,Bardoli HO,SGR,320102101010119,Existing Post Offices-Digital Equipment,"1,00,000.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320102101010126,Existing Post Offices-Advertising and Publicity,"60,000.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320102101010127,Existing Post Offices-Minor Civil and Electrical Works,"50,000.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320102101010128,Existing Post Offices-Professional Services,"2,96,250.00","46,176.00",-,"46,176.00",15.59%,0.00%
16360019,Bardoli HO,SGR,320102101010129,Existing Post Offices-Repairs and Maintenance,"50,000.00","14,812.00",-,"14,812.00",29.62%,0.00%
16360019,Bardoli HO,SGR,320102101100105,Gramin Dak Sevaks-Rewards,"85,00,000.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320102101100107,Gramin Dak Sevaks-Allowances,"14,91,84,545.00","4,80,15,820.00",-,"4,80,15,820.00",32.19%,0.00%
16360019,Bardoli HO,SGR,320102103060101,Other Conveyance of Mails-Salaries,"19,65,460.00","9,64,140.00",-,"9,64,140.00",49.05%,0.00%
16360019,Bardoli HO,SGR,320102103060105,Other Conveyance of Mails-Rewards,"1,24,000.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320102103060107,Other Conveyance of Mails-Allowances,"20,30,920.00","7,99,754.00",-,"7,99,754.00",39.38%,0.00%
16360019,Bardoli HO,SGR,320102103060111,Other Conveyance of Mails-Domestic Travel Expenses,"6,30,662.00","3,37,562.00",-,"3,37,562.00",53.53%,0.00%
16360019,Bardoli HO,SGR,320102103060113,Other Conveyance of Mails-Office Expenses,"3,88,432.00","2,02,857.00",-,"2,02,857.00",52.22%,0.00%
16360019,Bardoli HO,SGR,320102103060128,Other Conveyance of Mails-Professional Services,"7,84,000.00","2,44,287.00",-,"2,44,287.00",31.16%,0.00%
16360019,Bardoli HO,SGR,320103101030101,Small Savings Work-Salaries,"7,33,400.00","2,59,800.00",-,"2,59,800.00",35.42%,0.00%
16360019,Bardoli HO,SGR,320103101030107,Small Savings Work-Allowances,"8,99,424.00","2,70,248.00",-,"2,70,248.00",30.05%,0.00%
16360019,Bardoli HO,SGR,320103101030111,Small Savings Work-Domestic Travel Expenses,"22,000.00","7,500.00",-,"7,500.00",34.09%,0.00%
16360019,Bardoli HO,SGR,320103101080101,PLI Branch Circle office-Salaries,"2,99,300.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320103101080102,PLI Branch Circle office-Wages,"3,300.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320103101080105,PLI Branch Circle office-Rewards,"10,200.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320103101080106,PLI Branch Circle office-Medical Treatment,"16,400.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320103101080107,PLI Branch Circle office-Allowances,"2,66,900.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320103101080108,PLI Branch Circle office-LTC,"6,500.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320103101080111,PLI Branch Circle office-Domestic Travel Expenses,"16,400.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320103101080113,PLI Branch Circle office-Office Expenses,"7,100.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320103101080128,PLI Branch Circle office-Professional Services,"1,900.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320103101090113,Rural PLI-Office Expenses,"3,900.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320105053010127,Maintenance of Post Office Buildings-Minor Civil and Electrical Works,"50,000.00",-,-,-,0.00%,0.00%
16360019,Bardoli HO,SGR,320107101010004,Superannuation & Retirement Allowance-Pensionary Charges,"7,46,60,653.00","2,55,30,106.00",-,"2,55,30,106.00",34.19%,0.00%
16360019,Bardoli HO,SGR,320107102010004,Commuted Value of Pension-Pensionary Charges,"64,00,000.00","32,72,356.00",-,"32,72,356.00",51.13%,0.00%
16360019,Bardoli HO,SGR,320107104010104,Gratuities-Pensionary Charges,"77,00,000.00","40,65,200.00",-,"40,65,200.00",52.79%,0.00%
16360019,Bardoli HO,SGR,320107104010304,Gratuities to Extra Departmental Agents-Pensionary Charges,"32,00,000.00","1,50,000.00",-,"1,50,000.00",4.69%,0.00%
16360019,Bardoli HO,SGR,320107104010404,Payment of severance amount to GDS-Pensionary Charges,"14,00,000.00","36,000.00",-,"36,000.00",2.57%,0.00%
16360019,Bardoli HO,SGR,320107107010004,Family Pension-Pensionary Charges,"3,46,72,609.00","1,13,86,309.00",-,"1,13,86,309.00",32.84%,0.00%
16360019,Bardoli HO,SGR,320107108010004,Leave Encashment Benefits-Pensionary Charges,"52,06,487.00","20,84,713.00",-,"20,84,713.00",40.04%,0.00%
16360019,Bardoli HO,SGR,320107110010004,Govt. Contribution for defined contributory Pension Scheme-Pensionary Charges,"1,20,09,839.00","33,61,826.00",-,"33,61,826.00",27.99%,0.00%
16360019,Bardoli HO,SGR,320160102030149,Subscription towards SDBS-Other Revenue Expenditure,"4,74,300.00","4,00,200.00",-,"4,00,200.00",84.38%,0.00%
